usuario,negocio,prediccion_recomendador
82585,2344,4.472017
82585,4020,4.402665
82585,144,4.127004
82585,3136,4.0387235
82585,5169,3.8672729
82585,1312,3.7153707
82585,2992,3.5844855
82585,2622,3.5604072
82585,4717,3.4015188
82585,3822,3.3613086
82585,3123,3.3418262
82585,4712,3.3131611
82585,4184,3.2972567
82585,2373,3.2436335
82585,4097,3.1782548
82585,1054,3.1112254
82585,2888,3.0631483
82585,1404,2.949542
82585,5110,2.8770347
82585,5001,2.7954206
82585,5061,2.792955
82585,5855,2.7566135
82585,5278,2.7434826
82585,2557,2.698872
82585,3732,2.6158426
82585,3736,2.5687108
82585,5292,2.5569024
82620,45,49.753464
82620,5168,42.071026
82620,522,39.338688
82620,1631,38.63931
82620,1442,36.63554
82620,2775,28.590218
82620,2557,20.64995
82620,880,18.64118
82620,1411,15.91777
82620,858,15.551801
82620,1152,14.628495
82620,2359,14.384512
82620,789,14.281074
82620,3417,14.068092
82620,1133,13.5499525
82620,5484,13.098928
82620,1917,13.080267
82620,2403,13.055183
82620,1066,12.709347
82620,5278,12.519538
82620,774,12.350969
82620,2013,11.586994
82620,2344,11.525692
82620,1843,10.882386
82620,1462,10.4600115
82620,5658,10.362931
82620,5768,9.284598
82620,900,9.210358
82620,5454,8.93408
82620,2662,8.291988
82620,2132,8.203099
82620,2450,8.026787
82620,4671,8.010059
82620,386,7.878815
82620,2199,7.702151
82620,3945,7.658846
82620,3069,7.6116056
82620,3143,7.43745
82620,2426,7.418968
82620,5215,7.4038143
82620,1598,7.393582
82620,4850,7.3843055
82620,1093,7.238642
82620,3614,6.952397
82620,3193,6.808515
82620,566,6.742916
82620,25,6.607765
82620,3084,6.596298
82620,3680,6.539396
82620,2508,6.4259977
82651,45,12.716654
82651,2089,5.170666
82651,3732,5.04706
82651,393,4.9911532
82651,3209,4.593359
82651,5559,3.9078386
82651,2513,3.8769114
82651,4830,3.5260787
82651,4825,3.0224748
82651,3237,2.9773998
82651,262,2.8799107
82651,757,2.7243207
82651,5552,2.709591
82651,163,2.6684349
82651,1783,2.473582
82651,1002,2.4391413
82651,1733,2.3854742
82651,1190,2.3523989
82651,2480,2.1734457
82651,522,2.1341429
82651,457,2.1283584
82651,3484,2.10783
82651,3931,2.068178
82651,678,2.063397
82651,2041,2.0477242
82651,5275,2.0286694
82651,1693,2.026803
82651,4232,1.9770998
82651,5148,1.9587483
82651,2169,1.851074
82651,3736,1.743036
82651,569,1.6959172
82651,1312,1.6630616
82651,1860,1.6402776
82651,1442,1.639002
82651,942,1.609941
82651,5431,1.5087783
82651,3178,1.5004356
82651,723,1.456784
82651,361,1.4538631
82651,5123,1.4533818
82651,1306,1.3677658
82651,1022,1.356712
82651,1917,1.348226
82651,1790,1.3290126
82651,3737,1.305121
82651,4693,1.2945391
82651,575,1.2409067
82651,1332,1.2403554
82651,1462,1.2401984
82653,5585,112.53636
82653,4550,71.06974
82653,4143,60.17706
82653,5450,49.01178
82653,5037,48.806408
82653,3586,33.365578
82653,3647,30.018461
82653,5819,27.702257
82653,2245,18.065334
82653,5697,17.969547
82653,2884,16.959963
82653,3622,12.02646
82653,2010,11.809128
82653,490,11.60048
82653,1410,11.510714
82653,5835,11.496124
82653,3967,10.773386
82653,465,10.7064705
82653,628,7.84746
82653,45,7.022872
82653,3939,6.9533534
82653,5444,6.6437125
82653,614,6.529503
82653,3751,6.4341655
82653,1767,6.2553663
82653,3607,6.0622835
82653,2636,5.999745
82653,531,5.493816
82653,2838,5.142906
82653,5471,4.8869205
82653,3209,4.7980266
82653,8,4.693627
82653,5115,4.4707146
82653,4216,4.421171
82653,3166,4.4195204
82653,774,4.303754
82653,5851,4.2576046
82653,764,4.038392
82653,1652,3.9097452
82653,2344,3.9087334
82653,4359,3.7401633
82653,5169,3.024323
82653,1631,3.0074697
82653,1442,2.992347
82653,1759,2.917951
82653,4612,2.9045193
82653,341,2.9038637
82653,5321,2.893142
82653,3732,2.7453485
82653,2690,2.6436777
82832,1442,9.880517
82832,1637,8.429428
82832,3165,7.7863812
82832,774,6.8146095
82832,1164,5.800227
82832,1820,5.283414
82832,2622,5.1520104
82832,45,4.857444
82832,3119,4.7007766
82832,3398,4.5501585
82832,4212,4.489702
82832,4683,4.478323
82832,5605,4.3073864
82832,683,4.047843
82832,5169,3.7596984
82832,189,3.711994
82832,522,3.6955395
82832,3703,3.667395
82832,4717,3.611527
82832,4020,3.6019776
82832,250,3.5547764
82832,4359,3.5157876
82832,1302,3.2208238
82832,5705,3.0761013
82832,25,2.988506
82832,122,2.9840817
82832,5833,2.795907
82832,2557,2.696855
82832,1763,2.6739645
82832,4455,2.6426773
82832,2344,2.5922558
82832,5112,2.5885477
82832,880,2.4974358
82832,3209,2.3989828
82832,24,2.2970424
82832,723,2.129792
82832,2617,2.1296756
82832,4567,2.1065798
82832,2613,2.0853508
82832,4875,2.079327
82832,104,2.0629005
82832,3136,2.0121803
82832,4650,2.008374
82832,757,2.0075026
82832,235,1.985635
82832,2781,1.961765
82832,5797,1.8975179
82832,1613,1.8962113
82832,4712,1.8569535
82832,5259,1.8560475
82869,45,12.230686
82869,3732,4.7097597
82869,3209,3.685158
82869,1783,3.4873414
82869,522,3.3664129
82869,393,3.3264203
82869,1442,3.3236108
82869,104,2.8304172
82869,5559,2.6586661
82869,3178,2.406732
82869,4693,2.341241
82869,2169,2.3234348
82869,1733,2.2926702
82869,4232,2.292153
82869,1054,2.2617252
82869,5552,2.241623
82869,5576,2.2298903
82869,4086,2.1856265
82869,1190,2.1662698
82869,5275,2.0842597
82869,678,2.0072517
82869,2963,2.003515
82869,569,1.9996328
82869,4184,1.9432585
82869,2089,1.905736
82869,3661,1.8969305
82869,2907,1.8646992
82869,5302,1.8033395
82869,4825,1.7820563
82869,596,1.6847626
82869,2480,1.6695671
82869,4543,1.5952502
82869,4567,1.5178816
82869,723,1.4967034
82869,361,1.4937024
82869,4364,1.4517987
82869,2344,1.4421186
82869,5281,1.4265351
82869,262,1.418173
82869,1002,1.4173174
82869,2946,1.4173174
82869,1022,1.3938892
82869,1790,1.3654308
82869,1860,1.3532841
82869,2168,1.3446146
82869,3737,1.3408843
82869,5169,1.3196851
82869,5521,1.3012002
82869,1332,1.2743442
82869,774,1.2741827
82915,3732,20.094128
82915,2775,4.5859356
82915,1631,3.9561944
82915,512,3.7560987
82915,5484,3.6355515
82915,5168,3.3882332
82915,789,3.3004537
82915,3084,3.2050369
82915,1066,3.1958904
82915,1442,2.9235542
82915,4971,2.7324522
82915,1917,2.5715134
82915,3066,2.5595498
82915,1498,2.4120076
82915,1478,2.4114857
82915,900,2.3039632
82915,3417,2.0944202
82915,1843,2.00317
82915,4889,1.7854009
82915,104,1.7737231
82915,1054,1.75035
82915,4850,1.7462778
82915,2355,1.6802168
82915,2199,1.6170211
82915,4393,1.6095483
82915,54,1.6032376
82915,3453,1.5403855
82915,5169,1.4506471
82915,4968,1.4426714
82915,5549,1.4213381
82915,695,1.3699915
82915,5783,1.3514746
82915,5491,1.3063946
82915,5658,1.2241588
82915,1411,1.2000492
82915,3801,1.1861396
82915,4157,1.1605177
82915,2015,1.1605177
82915,4012,1.1547005
82915,4453,1.1547005
82915,4543,1.1375394
82915,1133,1.1375394
82915,3643,1.1274531
82915,2662,1.0778512
82915,4671,1.069095
82915,2524,1.0660036
82915,4304,1.05021
82915,3137,1.0139588
82915,2132,1.0139588
82915,1152,0.9629936
82940,1676,9.052404
82940,774,7.1947145
82940,4235,6.5989075
82940,1164,6.4476438
82940,5605,6.2944884
82940,4184,6.1408343
82940,1820,5.220146
82940,2344,4.580827
82940,104,4.205396
82940,5855,4.01235
82940,1178,3.3114152
82940,2373,3.296116
82940,2618,3.260134
82940,2325,3.0458286
82940,45,2.821013
82940,1637,2.7683709
82940,3330,2.7518291
82940,2436,2.7082105
82940,2942,2.6859007
82940,5061,2.662046
82940,25,2.6521714
82940,5169,2.5026526
82940,4712,2.4418168
82940,3136,2.4136953
82940,522,2.3717573
82940,24,2.3716426
82940,2138,2.2104404
82940,1608,2.0775855
82940,3165,2.0486774
82940,1093,2.042212
82940,5753,1.9287918
82940,4369,1.9041195
82940,4911,1.8926002
82940,1436,1.8755242
82940,3703,1.8505797
82940,5081,1.8448358
82940,765,1.8257419
82940,3758,1.7820811
82940,5656,1.7811373
82940,3064,1.760738
82940,4368,1.760738
82940,3842,1.7568209
82940,566,1.743225
82940,4020,1.743225
82940,888,1.7323592
82940,3260,1.7005193
82940,3009,1.6979053
82940,4543,1.6650804
82940,1413,1.6494601
82940,1641,1.6470195
82954,904,72.51425
82954,2085,60.173195
82954,5360,46.038185
82954,4088,41.60692
82954,5111,37.884945
82954,566,20.122458
82954,1356,19.023582
82954,45,18.197758
82954,1442,16.266762
82954,3705,16.074947
82954,2109,15.83939
82954,4673,13.758066
82954,3620,13.079769
82954,5571,12.958685
82954,1195,12.291973
82954,3732,12.233622
82954,5201,11.412131
82954,725,11.048078
82954,4314,10.79453
82954,5241,10.7256775
82954,2417,10.573027
82954,686,10.413011
82954,1144,9.972475
82954,2557,9.466111
82954,4254,9.41976
82954,4749,9.376455
82954,104,8.989542
82954,9,8.10627
82954,558,7.710913
82954,4783,7.6348934
82954,522,7.4636765
82954,4194,7.323161
82954,1298,6.6880755
82954,3165,6.6640377
82954,4143,6.633299
82954,2612,6.305854
82954,4427,6.2472224
82954,3335,6.129034
82954,1542,5.949903
82954,4580,5.907479
82954,345,5.5780044
82954,2328,5.4910183
82954,3136,5.490204
82954,1840,5.3959723
82954,180,5.268043
82954,2118,5.213915
82954,2654,5.129021
82954,150,4.986025
82954,25,4.882608
82954,5068,4.649059
83035,3143,88.71683
83035,2085,65.51841
83035,4088,37.304745
83035,5360,36.58587
83035,880,30.747902
83035,1356,22.135586
83035,5111,21.695818
83035,2781,19.232779
83035,5201,14.861563
83035,2109,13.601059
83035,45,11.588028
83035,566,11.486138
83035,5571,9.239473
83035,345,8.850802
83035,41,8.420886
83035,4783,7.9136877
83035,4254,7.6754403
83035,2417,7.650257
83035,3639,7.4613276
83035,2557,7.3497453
83035,686,6.9262624
83035,522,6.7521477
83035,3398,6.5475354
83035,180,6.5247483
83035,4673,6.5127487
83035,4314,6.1395016
83035,2083,6.138064
83035,2344,6.0958977
83035,3732,6.0571136
83035,1195,6.0406966
83035,25,5.958584
83035,4464,5.7620373
83035,5241,5.4216585
83035,2118,5.4003806
83035,1260,5.241081
83035,774,5.217432
83035,978,5.181959
83035,9,5.1716123
83035,1442,4.9941087
83035,4485,4.984731
83035,3705,4.954693
83035,4427,4.7583437
83035,4543,4.7171044
83035,5168,4.6854353
83035,1840,4.646719
83035,5035,4.640065
83035,4359,4.628583
83035,725,4.5867996
83035,3209,4.5681114
83035,2581,4.4516964
83070,1442,5.1802635
83070,3165,2.5841894
83070,104,2.2433047
83070,1302,2.1419468
83070,1820,2.0406492
83070,2942,1.9982789
83070,5855,1.9982789
83070,1819,1.9818745
83070,3119,1.9565487
83070,1314,1.8598576
83070,4591,1.7211833
83070,1881,1.5613457
83070,1637,1.5376406
83070,817,1.4805605
83070,2288,1.4406769
83070,4639,1.4406769
83070,5449,1.4406769
83070,409,1.4193094
83070,4911,1.3871984
83070,4335,1.2903495
83070,270,1.2903495
83070,5077,1.2903495
83070,61,1.2820117
83070,2015,1.2121212
83070,3999,1.1899704
83070,2097,1.1844485
83070,226,1.1844485
83070,5176,1.1790026
83070,3974,1.1468372
83070,5718,1.1436648
83070,250,1.1436648
83070,5605,1.138009
83070,4425,1.114097
83070,3703,1.0643021
83070,1164,1.0643021
83070,912,1.0643021
83070,3143,1.0322796
83070,1729,1.0322796
83070,2926,0.9700969
83070,2821,0.9700969
83070,5061,0.9700969
83070,4120,0.9700969
83070,24,0.9432021
83070,879,0.93466616
83070,4319,0.93466616
83070,2196,0.9174698
83070,1186,0.9174698
83070,5817,0.9174698
83070,450,0.9174698
83070,774,0.91493183
83105,3732,10.8732
83105,1631,6.967184
83105,789,6.467614
83105,5168,5.3511786
83105,5278,4.7771153
83105,2078,3.8659065
83105,1411,3.2255664
83105,2199,3.170019
83105,2508,2.9423678
83105,2013,2.869046
83105,1843,2.7340152
83105,423,2.6678834
83105,1152,2.6584382
83105,473,2.6074562
83105,24,2.6074562
83105,1462,2.4593441
83105,2344,2.1601818
83105,2468,2.0657885
83105,900,2.0630498
83105,3398,2.0068555
83105,2426,1.9493897
83105,3614,1.879115
83105,2025,1.8693545
83105,4671,1.7753623
83105,4088,1.7644281
83105,522,1.7348492
83105,3504,1.5980805
83105,1066,1.5587877
83105,904,1.54071
83105,774,1.4721044
83105,792,1.4596168
83105,3512,1.4004495
83105,2557,1.3588803
83105,3991,1.3586965
83105,5491,1.3108119
83105,512,1.2925054
83105,2662,1.2329277
83105,3758,1.2257782
83105,2653,1.2205718
83105,4565,1.1762166
83105,4569,1.164911
83105,45,1.1372888
83105,2383,1.1262496
83105,2132,1.1216128
83105,3136,1.1203597
83105,2937,1.1127303
83105,2738,1.1046895
83105,5571,1.0958722
83105,5768,1.092417
83105,3730,1.0749462
83117,4143,68.82667
83117,3523,41.075714
83117,5819,39.703293
83117,1189,39.69612
83117,5697,31.80676
83117,2245,29.208838
83117,2884,18.92525
83117,2010,18.006296
83117,465,16.325533
83117,3622,15.244729
83117,3967,13.503604
83117,5835,11.106939
83117,1410,11.039202
83117,3939,9.983254
83117,490,9.966528
83117,2770,8.913958
83117,614,8.020404
83117,5471,7.4654026
83117,4216,7.2779694
83117,3209,6.889752
83117,3732,6.82233
83117,5851,6.344036
83117,5833,5.952232
83117,1442,5.9080667
83117,2838,5.907344
83117,1103,5.903171
83117,628,5.754969
83117,2636,5.675326
83117,3598,5.6270146
83117,3165,5.622202
83117,522,5.59602
83117,764,5.4727564
83117,4241,5.0594807
83117,2344,4.875398
83117,880,4.872842
83117,3607,4.816502
83117,531,4.6948853
83117,24,4.6088037
83117,5444,4.352208
83117,774,4.329247
83117,3751,4.2706695
83117,4717,4.231434
83117,3052,4.140032
83117,2690,4.0435114
83117,5812,4.013839
83117,1940,3.9266944
83117,1767,3.7495174
83117,2536,3.610794
83117,341,3.5773187
83117,8,3.4335024
83154,604,23.732845
83154,4464,18.67032
83154,5259,13.09982
83154,1710,11.844165
83154,880,11.496907
83154,45,11.482585
83154,1442,11.3400545
83154,1729,9.698201
83154,3228,9.176105
83154,4122,9.049982
83154,4012,9.0324135
83154,2044,8.923015
83154,4088,7.9307704
83154,904,7.8394313
83154,5843,7.827999
83154,2101,7.814335
83154,2612,7.799689
83154,4453,7.2638426
83154,4534,7.149659
83154,3732,7.0105405
83154,3143,6.2272673
83154,2344,5.9498096
83154,5753,5.448306
83154,2294,5.323407
83154,3398,5.3160167
83154,692,5.265139
83154,3503,5.232666
83154,5496,5.1047454
83154,522,4.873887
83154,1162,4.6882744
83154,4143,4.664455
83154,3209,4.6115427
83154,5254,4.5643606
83154,4073,4.533974
83154,2085,4.426592
83154,3241,4.2900715
83154,5168,3.9910746
83154,4783,3.8167498
83154,781,3.671512
83154,2109,3.5585454
83154,2045,3.2602878
83154,799,3.2514012
83154,5292,3.2225266
83154,104,3.1892529
83154,369,3.100399
83154,2452,3.088167
83154,725,3.056361
83154,1312,2.9997706
83154,1411,2.9884393
83154,3705,2.9220848
83161,45,13.028614
83161,393,5.425088
83161,3209,5.2375326
83161,678,4.0075393
83161,4543,3.6582158
83161,1190,3.2009308
83161,522,3.0713954
83161,1919,3.0664935
83161,679,2.6303837
83161,3420,2.5
83161,1713,2.3969314
83161,4198,2.1233609
83161,3736,2.1153255
83161,774,2.0100756
83161,4183,2.0100756
83161,5273,2.0
83161,4353,1.9694638
83161,5700,1.9492934
83161,5551,1.898316
83161,2085,1.8726584
83161,4673,1.8726584
83161,5625,1.8726584
83161,534,1.7965856
83161,262,1.7577043
83161,907,1.727737
83161,1289,1.727737
83161,4830,1.7168803
83161,2992,1.6681153
83161,447,1.6423756
83161,1733,1.6162899
83161,3840,1.6080605
83161,1054,1.5724273
83161,4514,1.5711937
83161,566,1.5389675
83161,3178,1.5351019
83161,1643,1.5186528
83161,4829,1.5186528
83161,1940,1.5186528
83161,1023,1.4044938
83161,4097,1.3990611
83161,5559,1.3474431
83161,1693,1.3474431
83161,514,1.3392991
83161,912,1.3392991
83161,5585,1.3392991
83161,5284,1.3151919
83161,757,1.276939
83161,2963,1.276939
83161,1860,1.276939
83161,1630,1.276939
83192,2557,13.521811
83192,604,6.114395
83192,5259,4.309575
83192,4464,4.1566267
83192,1729,3.5525856
83192,4122,3.517901
83192,5168,3.1869736
83192,3228,2.7815418
83192,4534,2.453079
83192,2101,2.448885
83192,2307,2.4197567
83192,3732,2.3105829
83192,138,2.1393394
83192,4453,1.8712447
83192,3736,1.7557006
83192,3165,1.7144828
83192,5254,1.5145915
83192,2294,1.4588711
83192,5641,1.4354699
83192,5111,1.4297158
83192,5843,1.3770698
83192,456,1.2671978
83192,4012,1.266769
83192,226,1.266769
83192,3136,1.2269247
83192,5292,1.2269247
83192,4671,1.157637
83192,1671,1.1405185
83192,5658,1.0989012
83192,5496,1.0989012
83192,2824,1.0760051
83192,5379,1.0663527
83192,4717,1.0663527
83192,2092,1.0663527
83192,3974,1.0663527
83192,1010,1.024547
83192,4184,1.0134152
83192,1404,1.0134152
83192,1631,1.0134152
83192,858,0.96836406
83192,1380,0.9677621
83192,2513,0.92610955
83192,457,0.92610955
83192,1178,0.9124149
83192,1174,0.89718103
83192,3143,0.8616848
83192,45,0.84834117
83192,4673,0.8188504
83192,1593,0.8188504
83192,1411,0.8160887
83197,5585,23.240519
83197,2463,21.766703
83197,3523,19.19993
83197,44,18.57657
83197,1442,15.830135
83197,4550,13.261316
83197,1870,13.162134
83197,774,11.887749
83197,3136,11.02517
83197,5037,9.939982
83197,104,9.837039
83197,5450,9.689557
83197,25,9.407304
83197,3119,8.955226
83197,5697,8.089685
83197,5833,7.7495465
83197,45,6.7725525
83197,1637,6.74294
83197,490,6.497875
83197,3622,6.3184314
83197,1820,5.656274
83197,2344,5.5646267
83197,2557,5.516178
83197,5081,5.180004
83197,5605,5.1458955
83197,880,5.096667
83197,3732,4.9028244
83197,531,4.650021
83197,5471,4.5364437
83197,4184,4.5153933
83197,1410,4.3982387
83197,3586,4.256015
83197,2010,4.246644
83197,2770,4.057143
83197,5488,4.0308433
83197,3647,3.9799051
83197,3751,3.968841
83197,2325,3.9002504
83197,755,3.8700902
83197,4567,3.8552024
83197,4717,3.7359333
83197,5819,3.6492538
83197,3143,3.639225
83197,1385,3.5707145
83197,2245,3.5422232
83197,5812,3.4686916
83197,3999,3.4664187
83197,681,3.4521976
83197,2373,3.4470997
83197,1093,3.4179509
83203,45,56.711086
83203,5168,53.711388
83203,522,45.14665
83203,1631,42.204586
83203,2775,32.778503
83203,2557,26.39788
83203,880,26.310717
83203,774,23.280945
83203,3165,21.278753
83203,104,19.071875
83203,858,19.062738
83203,5278,16.759384
83203,5484,16.735132
83203,3136,16.678448
83203,25,15.943441
83203,3417,15.3460655
83203,789,14.595998
83203,1152,14.449632
83203,1411,14.224634
83203,1917,13.969585
83203,1133,13.189297
83203,5658,12.9037075
83203,5292,12.802317
83203,1843,12.630303
83203,2403,12.507255
83203,2013,12.358996
83203,3133,11.826566
83203,2662,11.436363
83203,1462,10.530095
83203,5605,10.396386
83203,1820,10.323601
83203,1164,10.016078
83203,2344,9.805569
83203,1598,9.660679
83203,5454,9.655014
83203,3119,9.4715805
83203,250,9.407767
83203,4850,9.39981
83203,3084,9.324781
83203,4212,9.10891
83203,4184,9.076958
83203,4671,9.052498
83203,2199,9.046095
83203,3143,9.018975
83203,5768,8.916919
83203,5055,8.779844
83203,2426,8.622196
83203,144,8.407452
83203,1093,8.213257
83203,817,8.16076
83209,104,42.948086
83209,45,33.154526
83209,3136,27.402746
83209,4184,26.23111
83209,5605,25.736391
83209,2344,22.805819
83209,3165,20.8339
83209,880,20.26744
83209,1820,20.264647
83209,1164,20.117348
83209,24,17.97731
83209,5292,16.62997
83209,3119,15.481752
83209,250,14.263269
83209,1637,12.922657
83209,473,12.77681
83209,858,12.528776
83209,5168,12.422577
83209,4712,12.34913
83209,5390,12.281979
83209,2557,11.837519
83209,5169,10.877171
83209,1676,10.513799
83209,1404,10.246298
83209,1631,10.064929
83209,1302,10.012742
83209,1093,9.771818
83209,1186,9.712352
83209,5833,9.608601
83209,4088,9.576377
83209,5746,9.2938385
83209,2933,9.131342
83209,4567,9.043442
83209,1385,8.927496
83209,1940,8.839353
83209,5521,8.829779
83209,5081,8.675054
83209,2775,8.318328
83209,4911,8.196388
83209,4717,8.153354
83209,4183,8.060521
83209,5083,7.914468
83209,3398,7.880977
83209,4212,7.822306
83209,61,7.7078433
83209,3064,7.6268177
83209,5484,7.4502954
83209,3974,7.381528
83209,3999,7.285133
83209,144,7.093791
83218,2344,71.6622
83218,4359,43.555073
83218,1442,22.431133
83218,4634,21.459856
83218,3398,21.204613
83218,4845,21.014576
83218,3764,19.718483
83218,2083,19.67894
83218,1914,16.449938
83218,774,14.847627
83218,798,14.755051
83218,4184,12.419356
83218,4088,11.726814
83218,934,10.96208
83218,2617,10.918049
83218,4073,10.676361
83218,104,10.499821
83218,45,9.981907
83218,3165,9.436704
83218,3732,8.668454
83218,2424,8.424106
83218,4604,7.9065914
83218,904,7.75466
83218,214,7.291105
83218,1178,7.197378
83218,2178,7.039652
83218,5111,6.8263564
83218,210,6.5626583
83218,5302,6.4806113
83218,2589,6.3539977
83218,880,6.2131815
83218,5745,6.168813
83218,3700,6.162554
83218,3136,6.1013885
83218,3457,6.09811
83218,2557,5.984874
83218,4020,5.9738812
83218,3143,5.7809973
83218,5169,5.6187234
83218,4220,5.5631866
